id,claim,review_url,claimer,text,headline,keywords,claim_date,education,healthcare,immigration,environment,taxes,elections,crime
1363,http://data.gesis.org/claimskg/creative_work/ea0235d5-2c82-50a8-af77-f8c93bd15560,http://www.politifact.com/ohio/statements/2013/may/22/ron-maag/rep-ron-maag-says-46-percent-medicaid-expansion-mo/,Ron Maag,Forty-six cents of every dollar' Ohio could get for Medicaid expansion 'is going to come from China or some other country that doesn’t like us very much.',Rep. Ron Maag says 46 percent of Medicaid expansion money would be borrowed from foreign governments that don’t “like us very much”,Debt,2013-04-12,0,1,0,0,0,0,0
1366,http://data.gesis.org/claimskg/creative_work/6d3e83af-fada-51a1-89cb-628c9b89983e,http://www.politifact.com/truth-o-meter/statements/2012/oct/17/barack-obama/obama-says-romney-suggested-employers-should-be-ab/,Barack Obama,Says Mitt Romney suggested that 'employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.',Obama says Romney suggested employers should be able to decide if insurance covers contraceptives,"Debates,Drugs,Women,Sexuality",2012-10-16,0,1,0,0,0,0,0
1376,http://data.gesis.org/claimskg/creative_work/6a6a60bd-d57a-560b-95cc-7865d2d8beb8,http://www.politifact.com/truth-o-meter/statements/2019/may/22/donald-trump/fact-checking-donald-trumps-claim-drug-prices-are-/,Donald Trump,"Drug prices are coming down, first time in 51 years because of my administration.'",Fact-checking Donald Trump's claim that drug prices are going down,Drugs,2019-05-22,0,1,0,0,0,0,0
1377,http://data.gesis.org/claimskg/creative_work/fe96c223-fae8-5079-a66a-9332bf811f26,http://www.politifact.com/truth-o-meter/statements/2009/sep/11/john-boehner/boehner-says-abortion-access-was-always-key-goal-o/,John Boehner,"As a candidate, President Obama 'declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.'",Boehner says abortion access was always a key goal for Obama health plan,Abortion,2009-09-10,0,1,0,0,0,0,0
1410,http://data.gesis.org/claimskg/creative_work/c1b6f5cf-cd69-5be5-a78c-16a5b0cda25d,http://www.politifact.com/texas/statements/2010/oct/15/jason-isaac/jason-isaac-says-state-rep-patrick-rose-votes-libe/,Jason Isaac,"Says state Rep. Patrick Rose votes 90 percent with liberals, backed the state's largest tax increase, proposed nearly $15 billion in government spending and supported 'Obama-style government-run health care system for Texas.'","Jason Isaac calls state Rep. Patrick Rose a """"liberal thorn in our side"""" on spending, taxes, health care","Message Machine 2010,Job Accomplishments,Voting Record,State Budget,Candidate Biography",2010-10-07,0,0,0,0,1,0,0
1416,http://data.gesis.org/claimskg/creative_work/5102549b-f189-58e4-a088-75f37d18a1a6,http://www.politifact.com/truth-o-meter/statements/2016/mar/21/joe-pitts/rep-joe-pitts-says-120-americans-die-daily-overdos/,Joe Pitts,"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms.'","Rep. Joe Pitts says 120 Americans die daily from overdoses, exceeding deaths from guns","Guns,Drugs",2016-03-10,0,1,0,0,0,0,0
1435,http://data.gesis.org/claimskg/creative_work/3544ed68-1c06-5ab2-9f14-166656c285cb,http://www.politifact.com/truth-o-meter/statements/2009/sep/29/patients-first/conservative-group-says-youll-be-imprisoned-not-ha/,Patients First,Health care mandate will require imprisonment and fines for Americans who can’t afford to purchase insurance or pay hefty government penalties.',Conservative group says you'll be imprisoned for not having health insurance,Legal Issues,2009-09-29,0,1,0,0,0,0,0
1454,http://data.gesis.org/claimskg/creative_work/ffc6bcff-be06-5f0b-93e0-87639bbbd4b2,http://www.politifact.com/truth-o-meter/statements/2012/jul/05/mitt-romney/mitt-romney-says-health-care-laws-penalty-tax/,Mitt Romney,The Supreme Court said the individual mandate 'is a tax. So it's a tax.',Mitt Romney says health care law's penalty is a tax,Legal Issues,2012-07-04,0,0,0,0,1,0,0
1466,http://data.gesis.org/claimskg/creative_work/09a6a560-8159-537c-9e7e-e0b78c685c68,http://www.politifact.com/colorado/statements/2016/may/04/colorado-health-institute/report-says-coloradocare-would-have-higher-revenue/,Colorado Health Institute,ColoradoCare would have higher revenues than McDonald’s.,Report says ColoradoCare would have higher revenues than McDonald’s,Elections,2016-04-08,0,1,0,0,0,0,0
1478,http://data.gesis.org/claimskg/creative_work/b042acde-bd81-5aeb-abaf-cb12c2b06605,http://www.politifact.com/truth-o-meter/statements/2019/jul/02/donald-trump/cory-booker-and-drug-maker-campaign-cash-numbers/,Donald Trump,"Says Cory Booker has accepted over $400,000 from the pharmaceutical industry during his political career.",Cory Booker and drug maker campaign cash: By the numbers,Campaign Finance,2019-06-26,0,0,0,0,0,1,0
1482,http://data.gesis.org/claimskg/creative_work/5528513c-e011-5b63-930c-58d6c341536d,http://www.politifact.com/ohio/statements/2011/jan/12/robert-hagan/rep-robert-hagan-slams-wal-mart-over-workers-needi/,Robert Hagan,Ohio taxpayers spent more than $67 million 'for the year' on food stamps and Medicaid for Wal-Mart workers,Rep. Robert Hagan slams Wal-Mart over workers needing public assistance,State Budget,2010-12-08,0,1,0,0,1,0,0
1500,http://data.gesis.org/claimskg/creative_work/732b6a01-c051-5971-a380-0e33bfd07d0f,http://www.politifact.com/wisconsin/statements/2013/aug/22/peter-barca/democratic-leader-says-ultrasound-requirement-woul/,Peter Barca,"Under a new law regulating abortions, 'Even if you're raped, if you don't report it in the first 30 days, the Republicans will force you to have an ultrasound.'",Democratic leader says ultrasound requirement would apply to some rape victims,"Women,Abortion",2013-08-07,0,1,0,0,0,0,1
1509,http://data.gesis.org/claimskg/creative_work/ea4026ea-e6d0-500c-9761-f40b652f4d64,http://www.politifact.com/florida/statements/2010/oct/12/florida-democratic-party/does-rick-scott-invoking-fifth-amendment-imply-gui/,Florida Democratic Party,Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded 'means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.',Does Rick Scott invoking the Fifth Amendment imply guilt?,"Message Machine 2010,Legal Issues",2010-10-10,0,1,0,0,0,0,0
1513,http://data.gesis.org/claimskg/creative_work/bc14112d-03ac-57ea-a5a4-ca4a885ac160,http://www.politifact.com/wisconsin/statements/2018/jul/25/kelda-helen-roys/governor-hopeful-kelda-roys-claim-abortion-crime-w/,Kelda Helen Roys,"In Wisconsin, abortion is still a crime.'",Governor hopeful Kelda Roys' claim that abortion is a crime in Wisconsin has some truth but misleads,"States,Women,Supreme Court,Abortion,Legal Issues",2018-07-19,0,1,0,0,0,0,1
1529,http://data.gesis.org/claimskg/creative_work/85acae37-e9b8-55fc-8fad-ec23703a4e92,http://www.politifact.com/california/statements/2017/may/09/judy-chu/rape-pre-existing-condition-under-gop-bill-calif-c/,Judy Chu,The GOP health bill 'would once again allow being a rape or domestic violence victim to be a pre-existing condition.',Calif. Democrat repeats misleading claim rape a pre-existing condition under GOP bill,"Crime,Congress,Women,Public Safety,Legal Issues",2017-05-04,0,1,0,0,0,0,1
1537,http://data.gesis.org/claimskg/creative_work/771b4801-95df-53ce-a348-bb8c81ad9035,http://www.politifact.com/new-hampshire/statements/2013/oct/16/national-republican-congressional-committee/nrcc-says-rep-ann-kuster-turned-blind-eye-those-ne/,National Republican Congressional Committee,"Ann Kuster turned 'a blind eye to those in need of funding' by voting 'against funding for our nation’s veterans, low-income women and children, the FDA and the National Institutes of Health.'",NRCC says Rep. Ann Kuster turned “a blind eye to those in need of funding” in shutdown votes,"Children,Federal Budget,Science,Veterans,Women",2013-10-09,0,1,0,0,0,0,0
1545,http://data.gesis.org/claimskg/creative_work/56caf61a-3366-520e-938b-83082078e768,http://www.politifact.com/truth-o-meter/statements/2018/oct/24/donald-trump/donald-trump-wrong-opioid-bill-didnt-get-much-demo/,Donald Trump,Says a recent opioid bill that reached his desk had 'very little Democrat support.',Donald Trump wrong that opioid bill didn't get much Democratic backing,Congressional Rules,2018-10-12,0,1,0,0,0,0,0
1557,http://data.gesis.org/claimskg/creative_work/04f30364-9283-56fd-9bce-067779b321e1,http://www.politifact.com/truth-o-meter/statements/2010/aug/06/lindsey-graham/illegal-immigrants-anchor-babies-birthright/,Lindsey Graham,People come here to have babies. They come here to drop a child. It's called 'drop and leave.',Fact-checking the claims about 'anchor babies' and whether illegal immigrants 'drop and leave',Legal Issues,2010-07-28,0,0,1,0,0,0,1
1591,http://data.gesis.org/claimskg/creative_work/e5777194-ed3c-568e-ab73-712f2695134d,http://www.politifact.com/punditfact/statements/2014/mar/28/ed-schultz/ed-schultz-obamacare-driving-costs-down/,Ed Schultz,Health insurance and medical costs 'are going down because of Obamacare.',Ed Schultz: Obamacare is driving costs down,Elections,2014-03-24,0,1,0,0,0,0,0
1594,http://data.gesis.org/claimskg/creative_work/bbd0f268-8f61-5fbd-a1ab-3eb6540a55da,http://www.politifact.com/ohio/statements/2010/dec/06/dennis-kucinich/rep-dennis-kucinich-assails-tax-deductions-fast-fo/,Dennis Kucinich,We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.',Rep. Dennis Kucinich assails tax deductions for fast food advertising that targets children,"Consumer Safety,Food Safety",2010-11-10,0,1,0,0,1,0,0
1599,http://data.gesis.org/claimskg/creative_work/39cc0a0d-8a15-59de-8a38-91e394e97aa2,http://www.politifact.com/truth-o-meter/statements/2013/aug/01/marco-rubio/marco-rubio-says-union-irs-workers-begging-be-let-/,Marco Rubio,Even the employees’ union for the IRS -- the very people in charge of enforcing this law -- are begging to be let out from under this law.',Marco Rubio says union for IRS workers is 'begging' to be let out of Obamacare,Unions,2013-07-31,0,1,0,0,0,0,0
1615,http://data.gesis.org/claimskg/creative_work/cb2b0d88-bd4e-5db8-9a04-d697b3857115,http://www.politifact.com/florida/statements/2012/nov/30/pam-bondi/pam-bondi-said-national-studies-show-businesses-ar/,Pam Bondi,National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices … (or) cutting jobs as a result of the added cost.',Pam Bondi said national studies show businesses are already raising prices and cutting jobs because of the health care law,"Workers,Jobs",2012-11-28,0,1,0,0,0,0,0
1631,http://data.gesis.org/claimskg/creative_work/ee6ff85a-674c-5ff7-8409-fe9cb6eeb260,http://www.politifact.com/florida/statements/2013/dec/17/pam-bondi/pam-bondi-says-amendment-would-make-florida-one-mo/,Pam Bondi,"Florida’s proposed medical marijuana amendment 'would make Florida one of the most lenient medical-marijuana states, allowing use for limitless ‘other conditions’ specified by any physician.'",Pam Bondi says amendment would make Florida one of the most lenient medical marijuana states,"Drugs,States,Marijuana",2013-10-24,0,1,0,0,0,0,0
1649,http://data.gesis.org/claimskg/creative_work/9df237f6-f07c-5bdd-859f-fde5aaf0b9cb,http://www.politifact.com/truth-o-meter/statements/2011/oct/13/jon-huntsman/jon-huntsman-says-irs-will-hire-19500-new-workers-/,Jon Huntsman,"The IRS is already planning on 19,500 new employees to administer' Obama’s health care mandate.","Jon Huntsman says the IRS will hire 19,500 new workers because of health care mandate",New Hampshire 2012,2011-10-11,0,1,0,0,0,0,0
1677,http://data.gesis.org/claimskg/creative_work/4e66a2ee-e64d-5ea8-a4f4-920f68de8e2e,http://www.politifact.com/virginia/statements/2014/mar/31/terry-mcauliffe/mcauliffe-says-legislatures-refusal-expand-medicai/,Terry McAuliffe,"If the legislature refuses to expand Medicaid, '27 states are going to get our money – Virginia taxpayer money – into their states to provide health care for their citizens, paid for by us.'",McAuliffe says refusal to expand Medicaid will send Virginia taxpayers' money to other states,Medicaid,2014-02-26,0,1,0,0,1,0,0
1703,http://data.gesis.org/claimskg/creative_work/48e61ba5-c285-5b95-aaff-51b429e3f546,http://www.politifact.com/truth-o-meter/statements/2013/may/30/chain-email/dhimmitude-page-107-health-care-law-exempts-muslim/,Chain email,Says the word 'Dhimmitude' is on page 107 of the health care law and means 'Muslims are specifically exempted from the government mandate to purchase insurance.',"Dhimmitude' on page 107 of the health care law exempts Muslims, claims chain email",Religion,2013-05-29,0,1,0,0,0,0,0
1713,http://data.gesis.org/claimskg/creative_work/4a48242b-e51f-5489-8e90-66fc4ab6b1e1,http://www.politifact.com/truth-o-meter/statements/2010/may/04/jan-brewer/arizona-immigration-law-rewrite-lays-rest-worries-/,Jan Brewer,Late changes to the Arizona immigration law 'lay to rest questions over the possibility of racial profiling.',"Arizona immigration law rewrite 'lays to rest' worries about racial profiling, Brewer says",Legal Issues,2010-04-30,0,0,1,0,0,0,0
1716,http://data.gesis.org/claimskg/creative_work/f172b632-0022-5baf-a992-c4c25af3de22,http://www.politifact.com/facebook-fact-checks/statements/2018/dec/04/puppetstringnewscom/misleading-headline-claims-thousands-caravan-migra/,PuppetStringNews.com,"Says '2,267 caravan invaders have tuberculosis, HIV, chickenpox and other health issues'","Misleading headline claims thousands of caravan migrants have HIV, tuberculosis, other diseases","Homeland Security,Fake news",2018-11-29,0,1,1,0,0,0,0
1718,http://data.gesis.org/claimskg/creative_work/1fe0f561-3015-54c5-a560-da9cdaf392f3,http://www.politifact.com/truth-o-meter/statements/2009/jun/15/mike-murphy/jose-no-1-baby-name-texas-social-security-administ/,Mike Murphy,"In Texas, 'the No. 1 name for new male babies — many of whom will vote one day — is Jose.'",Jose is No. 1 baby name in Texas — Social Security Administration says so,"Elections,Pundits",2009-06-12,0,0,1,0,0,1,0
1750,http://data.gesis.org/claimskg/creative_work/b83aee26-e7c1-524e-929a-8a671e8ad140,http://www.politifact.com/truth-o-meter/statements/2018/apr/05/ruben-gallego/arizona-rep-cost-2-national-guard-border-arrests-w/,Ruben Gallego,"For what it would cost the (National) Guard to make just two arrests at the border, we could give a homeless veteran permanent housing for an entire year.'",Arizona Rep: The cost of 2 National Guard border arrests would help a homeless vet for a year,"Homeless,Homeland Security,Corrections and Updates",2018-04-03,0,0,1,0,0,0,0
